,count,mean,std,min,25%,50%,75%,max
unnamed:_0,5514.0,124.22905331882481,100.02627417001446,0.0,39.0,95.0,200.0,452.0
axial_force,5514.0,367.4568496467847,222.59030473604838,-20.2281970977783,167.63280105590798,393.771865844727,575.8528900146487,759.443481445313
axial_displacement,5514.0,0.5449226825728943,5.146348341444801,-49.8674027621746,0.3712552716024218,0.845244532683864,1.6680470143910524,3.71044641360641
time,5514.0,132.30726403813023,100.13669799394387,2.310546875,45.797607421875,107.4306640625,210.4453125,454.4677734375
axial_displacement_error,5514.0,-0.019538154322961382,0.04810498340327513,-0.134166723000817,-0.05475299440149682,-0.0062178075950213504,0.009338959671367724,0.297973281703889
axial_634.12f,5514.0,0.25533265273403416,0.24182305285126227,-0.514877203386277,0.07248416659422222,0.1970589437405575,0.398198266339023,1.22547568753362
strain_[mm/mm],5514.0,0.005449226825728921,0.05146348341444801,-0.498674027621746,0.003712552716024175,0.008452445326838549,0.016680470143910525,0.0371044641360641
stress[mpa],5514.0,8.833097347278478,5.3507284792319325,-0.486254737927363,4.02963464076702,9.465669852036706,13.842617548429052,18.25585291935849
strainext[mm/mm],5514.0,0.010213306109361326,0.009672922114050492,-0.020595088135451,0.0028993666637688,0.00788235774962225,0.015927930653560875,0.0490190275013448
